#          6
   1335906.00000   1614318.00000   2167743.00000   1898013.00000   2061180.00000   1791330.00000
   1396422.00000   1344609.00000   1493883.00000   1009566.00000   1213119.00000   1544463.00000
   2218266.00000   2311998.00000   2500407.00000   1962501.00000   2175156.00000   2555598.00000
   1245926.00000   1583259.00000   2020707.00000   1905540.00000   2023641.00000   1642569.00000
   1276098.00000   1304982.00000   1206171.00000    947961.00000    979020.00000   1478862.00000
   2224362.00000   2365911.00000   2364465.00000   1950726.00000   2038617.00000   2631117.00000
